2152.904287421,0.0,0.0
2152.907113074,0.0,0.0
2152.910646174,0.0,0.0
2152.912801881,0.0,0.0
2152.916292038,0.0,0.0
2152.919706844,0.0,0.0
2152.922213895,0.0,0.0
2152.925440687,0.0,0.0
2152.928905548,0.0,0.0
2152.931796608,0.0,0.0
2152.934920921,0.0,0.0
2152.938393652,0.0,0.0
2152.941910715,0.0,0.0
2152.944499171,0.0,0.0
2152.947861793,0.0,0.0
2152.951238416,0.0,0.0
2152.953057316,0.0,0.0
2152.955655512,0.0,0.0
2152.959108188,0.0,0.0
2152.9619941,0.0,0.0
2152.963824482,0.05324051513651627,29.087105939475485
2152.967237936,0.05324051513651627,0.0
2152.970614947,0.05324051513651627,0.0
2152.972755507,0.05377492552475681,0.24965914911503584
2152.975118468,0.05377492552475681,0.0
2152.976691486,0.0,-34.185829733327104
2152.977786904,0.0,0.0
2152.98131167,0.05377492552475681,15.256310779339241
2152.983166255,0.05140219391668334,-1.2793868214748692
2152.985868301,0.05140219391668334,0.0
2152.989194109,0.05140219391668334,0.0
2152.992266498,0.05140219391668334,0.0
2152.994102917,0.05260193986271541,0.6533073040594333
2152.995930891,0.05260193986271541,0.0
2152.999069463,0.05260193986271541,0.0
2153.00197643,0.05260193986271541,0.0
2153.003805034,0.05316233518958817,0.3064607355665792
2153.005633194,0.05316233518958817,0.0
2153.008873523,0.05316233518958817,0.0
2153.011868043,0.05316233518958817,0.0
2153.013702665,0.027570079069033783,-13.949607124240812
2153.015525751,0.027570079069033783,0.0
2153.018542974,0.027570079069033783,0.0
2153.021701398,0.027570079069033783,0.0
2153.023523706,0.02762659449370452,0.03101310243252602
2153.025351439,0.02762659449370452,0.0
2153.028568362,0.02762659449370452,0.0
2153.031747137,0.02762659449370452,0.0
2153.033565982,0.025513291422989987,-1.1618928885329458
2153.035393178,0.025513291422989987,0.0
2153.038492548,0.025513291422989987,0.0
2153.041982556,0.025513291422989987,0.0
2153.043914287,0.027551214832087494,1.0549726692398333
2153.045767483,0.027551214832087494,0.0
2153.047526589,0.027551214832087494,0.0
2153.050789473,0.027551214832087494,0.0
2153.052818405,0.0265322241402825,-0.502230085478387
2153.054589159,0.0265322241402825,0.0
2153.056932806,0.0265322241402825,0.0
2153.060216541,0.0265322241402825,0.0
2153.062420636,0.027570079069033783,0.4708757693505766
2153.064178464,0.027570079069033783,0.0
2153.065952995,0.027570079069033783,0.0
2153.069286267,0.027570079069033783,0.0
2153.07213942,0.027570079069033783,0.0
2153.073912525,0.0286247980842166,0.5948429534952385
2153.075673834,0.0286247980842166,0.0
2153.078838462,0.0286247980842166,0.0
2153.081997404,0.0286247980842166,0.0
2153.083758843,0.02855205388,-0.04129816827096203
2153.085525189,0.02855205388,0.0
2153.088348528,0.02855205388,0.0
2153.091854018,0.02855205388,0.0
2153.093645567,0.02651262146,-1.1383626237622355
2153.095432598,0.02651262146,0.0
2153.097180852,0.02651262146,0.0
2153.099684328,0.02651262146,0.0
2153.102281636,0.02651262146,0.0
2153.104060334,0.02753233767,0.5732936169584256
2153.105816458,0.02753233767,0.0
2153.108968548,0.02753233767,0.0
2153.109992135,0.0,-26.897896975036968
2153.112478204,0.02753233767,11.074647433169055
2153.114249421,0.02753233767,0.0
2153.116002619,0.02753233767,0.0
2153.119339594,0.02753233767,0.0
2153.122185044,0.02753233767,0.0
2153.123950779,0.02855205388,0.5775024055349876
2153.125729236,0.02855205388,0.0
2153.12857476,0.02855205388,0.0
2153.131913346,0.02855205388,0.0
2153.13370584,0.025574352439137627,-1.6612058066542028
2153.13546726,0.025574352439137627,0.0
2153.138315487,0.025574352439137627,0.0
2153.141599945,0.025574352439137627,0.0
2153.143408901,0.026551812348296042,0.540344767492874
2153.145163581,0.026551812348296042,0.0
2153.146953482,0.026551812348296042,0.0
2153.149460644,0.026551812348296042,0.0
2153.152309631,0.026551812348296042,0.0
2153.154069662,0.0265322241402825,-0.011129467615078175
2153.155820046,0.0265322241402825,0.0
2153.158759123,0.0265322241402825,0.0
2153.162048599,0.0265322241402825,0.0
2153.163797427,0.1334114635492415,61.11478053179674
2153.165547644,0.027607768873464732,-60.451758086563956
2153.168365224,0.027607768873464732,0.0
2153.171652812,0.027607768873464732,0.0
2153.173419973,0.027551214832087494,-0.03200276680034848
2153.17520267,0.027551214832087494,0.0
2153.177735683,0.027551214832087494,0.0
2153.181037566,0.027551214832087494,0.0
2153.183453934,0.0286247980842166,0.444296254595071
2153.185229113,0.0286247980842166,0.0
2153.187898067,0.0286247980842166,0.0
2153.191171081,0.0286247980842166,0.0
2153.193406286,0.0265322241402825,-0.9361888255898855
2153.19515754,0.0265322241402825,0.0
2153.196906812,0.0265322241402825,0.0
2153.198674807,0.0265322241402825,0.0
2153.20202217,0.0265322241402825,0.0
2153.203763924,0.02651262146,-0.011254563089672688
2153.205511308,0.02651262146,0.0
2153.208238613,0.02651262146,0.0
2153.211535996,0.02651262146,0.0
2153.213372285,0.027607768873464732,0.5963916428413486
2153.215137539,0.027607768873464732,0.0
2153.217424576,0.027607768873464732,0.0
2153.220708848,0.027607768873464732,0.0
2153.222976627,0.028570257295225047,0.42441896748079855
2153.224730159,0.028570257295225047,0.0
2153.226484468,0.028570257295225047,0.0
2153.229796425,0.028570257295225047,0.0
2153.232643393,0.028570257295225047,0.0
2153.234397462,0.02682454538411119,-0.9952355987679573
2153.236148679,0.02682454538411119,0.0
2153.239339787,0.02682454538411119,0.0
