849.5783923,0,0
849.5819778,0,0
849.5846143,0,0
849.5878531,0,0
849.5912796,0,0
849.5942829,0,0
849.5972751,0,0
849.6006887,0,0
849.6040391,0,0
849.6066199,0,0
849.61007,0,0
849.6136605,0,0
849.6155659,0,0
849.6189272,0,0
849.6223392,0,0
849.6246282,0,0
849.6264492,0,0
849.6298279,0,0
849.6331906,0,0
849.6352082,0.044530202,22.07130414
849.6375662,0.044530202,0
849.6409577,0.044530202,0
849.6441491,0.044530202,0
849.6459792,0.046068156,0.840367036
849.6489213,0.046068156,0
849.6523225,0.046068156,0
849.6552205,0.043907043,-0.745733073
849.6577051,0.043907043,0
849.6611068,0.043907043,0
849.6643433,0.043907043,0
849.6661756,0.042682158,-0.668501725
849.6680208,0.042682158,0
849.6709099,0.042682158,0
849.6740904,0.042682158,0
849.6759161,0.044249104,0.858249573
849.6777434,0.044249104,0
849.6809348,0.044249104,0
849.6842168,0.044249104,0
849.6860379,0.030608477,-7.490335418
849.6878653,0.030608477,0
849.6911755,0.030608477,0
849.6942428,0.030608477,0
849.6960967,0.027532338,-1.659269254
849.6979331,0.027532338,0
849.7013072,0.027532338,0
849.7044374,0.027532338,0
849.7064383,0.027551215,0.009434274
849.7082861,0.027551215,0
849.7116524,0.027551215,0
849.7147968,0.027551215,0
849.7166214,0.028552054,0.548525784
849.7183804,0.028552054,0
849.7201458,0.028552054,0
849.723488,0.028552054,0
849.7254643,0.028570257,0.009210847
849.7272267,0.028570257,0
849.7297386,0.028570257,0
849.7330379,0.028570257,0
849.7352062,0.030608477,0.939998993
849.7369627,0.030608477,0
849.7391161,0.030608477,0
849.7424014,0.030608477,0
849.7448502,0.031611203,0.409475837
849.7466125,0.031611203,0
849.7483666,0.031611203,0
849.751675,0.031611203,0
849.754522,0.031611203,0
849.7563035,0.029642012,-1.105352885
849.7580637,0.029642012,0
849.7611809,0.029642012,0
849.7645698,0.029642012,0
849.766349,0.025574352,-2.286289872
849.7681068,0.025574352,0
849.769861,0.025574352,0
849.7725035,0.025574352,0
849.7749269,0.027532338,0.807932667
849.7766922,0.027532338,0
849.778443,0.027532338,0
849.7817331,0.027532338,0
849.7846361,0.027532338,0
849.7863936,0.028552054,0.580218934
849.7881721,0.028552054,0
849.7913137,0.028552054,0
849.7944577,0.028552054,0
849.7962095,0.031627645,1.755654913
849.7979897,0.031627645,0
849.8010472,0.031627645,0
849.8043671,0.031627645,0
849.8061414,0.026532224,-2.871729207
849.8079041,0.026532224,0
849.8107642,0.026532224,0
849.8140444,0.026532224,0
849.8158549,0.029642012,1.71767067
849.8176206,0.029642012,0
849.8193771,0.029642012,0
849.8220398,0.029642012,0
849.8248185,0.029642012,0
849.8265902,0.030625458,0.555100832
849.82835,0.030625458,0
849.8315332,0.030625458,0
849.8345737,0.161121615,42.91944949
849.8363327,0.028588449,-75.34792983
849.8380904,0.028588449,0
849.8407893,0.028588449,0
849.8440967,0.028588449,0
849.8458501,0.030608477,1.152079036
849.8476136,0.030608477,0
849.8501562,0.030608477,0
849.8534663,0.030608477,0
849.8556482,0.031627645,0.467102626
849.8574055,0.031627645,0
849.860434,0.031627645,0
849.8637252,0.031627645,0
849.8659125,0.029606912,-0.923823824
849.8676681,0.029606912,0
849.8694209,0.029606912,0
849.8711877,0.029606912,0
849.8745149,0.029606912,0
849.8762658,0.028642955,-0.550545412
849.8780339,0.028642955,0
849.880939,0.028642955,0
849.8842011,0.028642955,0
849.8859527,0.031611203,1.694593875
849.8877061,0.031611203,0
849.8900938,0.031611203,0
849.8933755,0.031611203,0
849.8957228,0.028552054,-1.303302162
849.8974894,0.028552054,0
849.899545,0.028552054,0
849.9028276,0.028552054,0
849.9052378,0.027551215,-0.415259204
849.9070063,0.027551215,0
849.9087652,0.027551215,0
